Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Risk_Score,Risk_Category,Overall_Satisfaction,Income_Per_Company_Year,Engagement_Index,Automated_HR_Action,Target_ONET_Code,Current_Skills,Skill_Gap,Skill_Match_Pct,Recommendation
38,No,Travel_Rarely,330,Research & Development,17,1,Life Sciences,1,1088,3,Female,65,2,3,Healthcare Representative,3,Married,8823,24608,0,Y,No,18,3,1,80,1,20,4,2,19,9,1,9,0.0436652,Low Risk,2.3333333333333335,441.15,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,43-4051.00,"Writing, Google Docs, Active Listening, Adobe Photoshop, Reading Comprehension, Apple macOS, Critical Thinking, Intuit QuickBooks, Microsoft Outlook, Adobe Creative Cloud software, Speaking, Facebook, Monitoring","Microsoft Excel, Microsoft Office software, Adobe Acrobat, Adobe Illustrator, Kronos Workforce Timekeeper",72.22,Start: Microsoft Excel
40,No,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,1092,1,Male,61,3,3,Healthcare Representative,4,Married,10322,26542,4,Y,No,20,4,4,80,1,14,6,3,11,10,11,1,0.03994822,Low Risk,3.0,860.1666666666666,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,43-4051.00,"Reading Comprehension, Active Listening, Microsoft Office software, Adobe Acrobat, Microsoft Excel, Adobe Creative Cloud software, Writing, Intuit QuickBooks, Critical Thinking, Google Docs, Apple macOS, Speaking","Monitoring, Microsoft Outlook, Adobe Illustrator, Adobe Photoshop, Facebook, Kronos Workforce Timekeeper",66.67,Start: Monitoring
27,No,Non-Travel,1277,Research & Development,8,5,Life Sciences,1,1094,1,Male,87,1,1,Laboratory Technician,3,Married,4621,5869,1,Y,No,19,3,4,80,3,3,4,3,3,2,1,2,0.1021687,Low Risk,2.6666666666666665,1155.25,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,51-9083.00,"Microsoft Office software, Microsoft Outlook, Monitoring, SAP software, Critical Thinking, Microsoft Word","Reading Comprehension, Microsoft Excel, Microsoft PowerPoint",66.67,Start: Reading Comprehension
55,No,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,1,1096,4,Male,65,3,3,Manufacturing Director,2,Married,10976,15813,3,Y,No,18,3,2,80,1,23,4,3,3,2,1,2,0.02694404,Low Risk,2.6666666666666665,2744.0,3.0,LOW RISK: Continue standard career development and engagement tracking.,51-9195.05,"Active Listening, Monitoring, Microsoft Excel, Critical Thinking",Microsoft Outlook,80.0,Start: Microsoft Outlook
28,No,Travel_Rarely,857,Research & Development,10,3,Other,1,1097,3,Female,59,3,2,Research Scientist,3,Single,3660,7909,3,Y,No,13,3,4,80,0,10,4,4,8,7,1,7,0.10489918,Low Risk,3.3333333333333335,406.6666666666667,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"GitHub, Amazon Web Services AWS software, Active Learning, Go, Apache Hadoop, C++, Speaking, Critical Thinking, Ansible software, Apache Kafka, Reading Comprehension, Bash, Writing, Monitoring, Docker, Active Listening, Git","Mathematics, Learning Strategies, Science, Apache Spark, C",77.27,Start: Mathematics
44,Yes,Travel_Rarely,1376,Human Resources,1,2,Medical,1,1098,2,Male,91,2,3,Human Resources,1,Married,10482,2326,9,Y,No,14,3,4,80,1,24,1,3,20,6,3,6,0.03165516,Low Risk,2.3333333333333335,499.14285714285717,2.0,LOW RISK: Continue standard career development and engagement tracking.,43-4161.00,"Speaking, Google Docs, Writing, Microsoft Outlook, Microsoft Word, Monitoring, Oracle HRIS, Active Learning, Microsoft PowerPoint, Microsoft Excel, Reading Comprehension, Active Listening, Microsoft Visio, Microsoft SharePoint","Critical Thinking, Microsoft Office software, Applicant tracking software, Microsoft Access, Oracle PeopleSoft",73.68,Start: Critical Thinking
33,No,Travel_Rarely,654,Research & Development,5,3,Life Sciences,1,1099,4,Male,34,2,3,Healthcare Representative,4,Divorced,7119,21214,4,Y,No,15,3,3,80,1,9,2,3,3,2,1,2,0.035528462,Low Risk,3.6666666666666665,1779.75,3.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,43-4051.00,"Active Listening, Monitoring, Adobe Creative Cloud software, Speaking, Adobe Illustrator, Microsoft Office software, Microsoft Outlook, Adobe Photoshop, Kronos Workforce Timekeeper","Critical Thinking, Reading Comprehension, Writing, Microsoft Excel, Adobe Acrobat, Apple macOS, Facebook, Google Docs, Intuit QuickBooks",50.0,Start: Critical Thinking
35,Yes,Travel_Rarely,1204,Sales,4,3,Technical Degree,1,1100,4,Male,86,3,3,Sales Executive,1,Single,9582,10333,0,Y,Yes,22,4,1,80,0,9,2,3,8,7,4,7,0.87274694,High Risk,2.0,1064.6666666666667,2.6666666666666665,HIGH RISK: HR review; retention conversation; career-path and compensation review.,53-3031.00,"Microsoft Office software, Microsoft Excel, Reading Comprehension, Speaking","Active Listening, Critical Thinking, Writing",57.14,Start: Active Listening
33,Yes,Travel_Frequently,827,Research & Development,29,4,Medical,1,1101,1,Female,54,2,2,Research Scientist,3,Single,4508,3129,1,Y,No,22,4,2,80,0,14,4,3,13,7,3,8,0.7978482,High Risk,2.0,322.0,2.3333333333333335,HIGH RISK: HR review; retention conversation; career-path and compensation review.,15-1221.00,"Speaking, Mathematics, Apache Hadoop, Ansible software, Active Learning, Apache Spark, C, Writing, Docker, Reading Comprehension, Critical Thinking, Apache Kafka, Amazon Web Services AWS software, GitHub, Go, Active Listening, Git","Monitoring, Learning Strategies, Science, Bash, C++",77.27,Start: Monitoring
28,No,Travel_Rarely,895,Research & Development,15,2,Life Sciences,1,1102,1,Male,50,3,1,Laboratory Technician,3,Divorced,2207,22482,1,Y,No,16,3,4,80,1,4,5,2,4,2,2,2,0.35423058,Low Risk,2.6666666666666665,441.4,2.0,LOW RISK: Continue standard career development and engagement tracking.,51-9083.00,"Microsoft PowerPoint, SAP software, Microsoft Word, Reading Comprehension, Microsoft Excel","Critical Thinking, Monitoring, Microsoft Office software, Microsoft Outlook",55.56,Start: Critical Thinking
34,No,Travel_Frequently,618,Research & Development,3,1,Life Sciences,1,1103,1,Male,45,3,2,Healthcare Representative,4,Single,7756,22266,0,Y,No,17,3,3,80,0,7,1,2,6,2,0,4,0.042688746,Low Risk,2.6666666666666665,1108.0,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,43-4051.00,"Intuit QuickBooks, Reading Comprehension, Facebook, Writing, Google Docs, Active Listening, Adobe Illustrator, Microsoft Excel, Adobe Acrobat, Microsoft Outlook","Speaking, Critical Thinking, Monitoring, Microsoft Office software, Adobe Creative Cloud software, Adobe Photoshop, Apple macOS, Kronos Workforce Timekeeper",55.56,Start: Speaking
37,No,Travel_Rarely,309,Sales,10,4,Life Sciences,1,1105,4,Female,88,2,2,Sales Executive,4,Divorced,6694,24223,2,Y,Yes,14,3,3,80,3,8,5,3,1,0,0,0,0.15097295,Low Risk,3.6666666666666665,3347.0,3.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Microsoft Excel, Speaking, Reading Comprehension, Critical Thinking","Active Listening, Writing, Microsoft Office software",57.14,Start: Active Listening
25,Yes,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,1,1106,4,Male,32,3,1,Laboratory Technician,4,Married,3691,4605,1,Y,Yes,15,3,2,80,1,7,3,4,7,7,5,6,0.7984279,High Risk,3.3333333333333335,461.375,4.0,HIGH RISK: HR review; retention conversation; career-path and compensation review.,51-9083.00,"Microsoft Office software, Monitoring, Microsoft Excel, Microsoft Word, Reading Comprehension, Critical Thinking","Microsoft Outlook, Microsoft PowerPoint, SAP software",66.67,Start: Microsoft Outlook
26,Yes,Travel_Rarely,1330,Research & Development,21,3,Medical,1,1107,1,Male,37,3,1,Laboratory Technician,3,Divorced,2377,19373,1,Y,No,20,4,3,80,1,1,0,2,1,1,0,0,0.9263814,High Risk,2.3333333333333335,1188.5,2.0,HIGH RISK: HR review; retention conversation; career-path and compensation review.,51-9083.00,"SAP software, Microsoft Office software, Microsoft Outlook, Reading Comprehension, Monitoring, Microsoft Excel, Microsoft Word","Critical Thinking, Microsoft PowerPoint",77.78,Start: Critical Thinking
33,Yes,Travel_Rarely,1017,Research & Development,25,3,Medical,1,1108,1,Male,55,2,1,Research Scientist,2,Single,2313,2993,4,Y,Yes,20,4,2,80,0,5,0,3,2,2,2,2,0.9411186,High Risk,1.6666666666666667,771.0,2.0,HIGH RISK: HR review; retention conversation; career-path and compensation review.,15-1221.00,"Reading Comprehension, Speaking, Apache Spark, Critical Thinking, Amazon Web Services AWS software, Mathematics, C, Apache Hadoop, Go, Active Listening, Monitoring, Ansible software, C++, Docker, Git, Apache Kafka","Active Learning, Writing, Learning Strategies, Science, Bash, GitHub",72.73,Start: Active Learning
42,No,Travel_Rarely,469,Research & Development,2,2,Medical,1,1109,4,Male,35,3,4,Manager,1,Married,17665,14399,0,Y,No,17,3,4,80,1,23,3,3,22,6,13,7,0.019410765,Low Risk,3.0,768.0434782608696,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,47-1011.03,"Microsoft PowerPoint, Microsoft Visio, Oracle Primavera Enterprise Project Portfolio Management, Mathematics, Microsoft Office software, Monitoring, Microsoft Excel, Autodesk AutoCAD Civil 3D, Microsoft Project, Active Learning","Reading Comprehension, Active Listening, Speaking, Critical Thinking, Writing, Learning Strategies, Autodesk AutoCAD, Autodesk Revit, Microsoft Outlook, Microsoft Windows, Microsoft Word",47.62,Start: Reading Comprehension
28,Yes,Travel_Frequently,1009,Research & Development,1,3,Medical,1,1111,1,Male,45,2,1,Laboratory Technician,2,Divorced,2596,7160,1,Y,No,15,3,1,80,2,1,2,3,1,0,0,0,0.90885156,High Risk,1.3333333333333333,1298.0,2.0,HIGH RISK: HR review; retention conversation; career-path and compensation review.,51-9083.00,"Microsoft Word, Monitoring, Microsoft PowerPoint, Microsoft Excel, Reading Comprehension, SAP software","Critical Thinking, Microsoft Office software, Microsoft Outlook",66.67,Start: Critical Thinking
50,Yes,Travel_Frequently,959,Sales,1,4,Other,1,1113,4,Male,81,3,2,Sales Executive,3,Single,4728,17251,3,Y,Yes,14,3,4,80,0,5,4,3,0,0,0,0,0.3695419,Low Risk,3.6666666666666665,4728.0,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Microsoft Office software, Active Listening, Microsoft Excel, Reading Comprehension, Writing","Speaking, Critical Thinking",71.43,Start: Speaking
33,No,Travel_Frequently,970,Sales,7,3,Life Sciences,1,1114,4,Female,30,3,2,Sales Executive,2,Married,4302,13401,0,Y,No,17,3,3,80,1,4,3,3,3,2,0,2,0.08531069,Low Risk,3.0,1075.5,3.0,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Writing, Active Listening, Microsoft Excel, Reading Comprehension, Speaking, Critical Thinking",Microsoft Office software,85.71,Start: Microsoft Office software
34,No,Non-Travel,697,Research & Development,3,4,Life Sciences,1,1115,3,Male,40,2,1,Research Scientist,4,Married,2979,22478,3,Y,No,17,3,4,80,3,6,2,3,0,0,0,0,0.011607724,Low Risk,3.6666666666666665,2979.0,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Science, Ansible software, Active Learning, Active Listening, Docker, Monitoring, C++, C, Apache Spark, Amazon Web Services AWS software","Reading Comprehension, Mathematics, Critical Thinking, Writing, Speaking, Learning Strategies, Apache Hadoop, Apache Kafka, Bash, Git, GitHub, Go",45.45,Start: Reading Comprehension
48,No,Non-Travel,1262,Research & Development,1,4,Medical,1,1116,1,Male,35,4,4,Manager,4,Single,16885,16154,2,Y,No,22,4,3,80,0,27,3,2,5,4,2,1,0.0060702167,Low Risk,2.6666666666666665,2814.1666666666665,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,47-1011.03,"Active Listening, Microsoft Word, Microsoft Excel, Mathematics, Microsoft Windows, Microsoft Outlook, Autodesk AutoCAD, Microsoft Visio, Monitoring, Writing, Learning Strategies, Microsoft Office software, Autodesk AutoCAD Civil 3D, Autodesk Revit, Speaking, Reading Comprehension","Critical Thinking, Active Learning, Microsoft PowerPoint, Microsoft Project, Oracle Primavera Enterprise Project Portfolio Management",76.19,Start: Critical Thinking
45,No,Non-Travel,1050,Sales,9,4,Life Sciences,1,1117,2,Female,65,2,2,Sales Executive,3,Married,5593,17970,1,Y,No,13,3,4,80,1,15,2,3,15,10,4,12,0.018652583,Low Risk,3.0,349.5625,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Microsoft Excel, Speaking, Microsoft Office software, Critical Thinking, Active Listening","Reading Comprehension, Writing",71.43,Start: Reading Comprehension
52,No,Travel_Rarely,994,Research & Development,7,4,Life Sciences,1,1118,2,Male,87,3,3,Healthcare Representative,2,Single,10445,15322,7,Y,No,19,3,4,80,0,18,4,3,8,6,4,0,0.09212772,Low Risk,2.6666666666666665,1160.5555555555557,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,43-4051.00,"Google Docs, Writing, Intuit QuickBooks, Kronos Workforce Timekeeper, Adobe Creative Cloud software, Apple macOS, Adobe Illustrator, Adobe Photoshop, Active Listening, Facebook, Critical Thinking","Speaking, Reading Comprehension, Monitoring, Microsoft Excel, Microsoft Office software, Microsoft Outlook, Adobe Acrobat",61.11,Start: Speaking
38,No,Travel_Rarely,770,Sales,10,4,Marketing,1,1119,3,Male,73,2,3,Sales Executive,3,Divorced,8740,5569,0,Y,Yes,14,3,2,80,2,9,2,3,8,7,2,7,0.12342417,Low Risk,2.6666666666666665,971.1111111111111,3.0,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Writing, Reading Comprehension, Speaking, Microsoft Office software, Critical Thinking","Active Listening, Microsoft Excel",71.43,Start: Active Listening
29,No,Travel_Rarely,1107,Research & Development,28,4,Life Sciences,1,1120,3,Female,93,3,1,Research Scientist,4,Divorced,2514,26968,4,Y,No,22,4,1,80,1,11,1,3,7,5,1,7,0.051703125,Low Risk,2.6666666666666665,314.25,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Git, Amazon Web Services AWS software, Active Learning, Writing, Monitoring, Active Listening, Learning Strategies, Mathematics, Ansible software, C++, Critical Thinking, Docker, Speaking, Apache Kafka, Reading Comprehension, Science, Apache Hadoop, Apache Spark","Bash, C, GitHub, Go",81.82,Start: Bash
28,No,Travel_Rarely,950,Research & Development,3,3,Medical,1,1121,4,Female,93,3,3,Manufacturing Director,2,Divorced,7655,8039,0,Y,No,17,3,2,80,3,10,3,2,9,7,1,7,0.024651479,Low Risk,2.6666666666666665,765.5,2.6666666666666665,LOW RISK: Continue standard career development and engagement tracking.,51-9195.05,"Active Listening, Microsoft Outlook, Microsoft Excel","Critical Thinking, Monitoring",60.0,Start: Critical Thinking
46,No,Travel_Rarely,406,Sales,3,1,Marketing,1,1124,1,Male,52,3,4,Manager,3,Married,17465,15596,3,Y,No,12,3,4,80,1,23,3,3,12,9,4,9,0.10985021,Low Risk,2.6666666666666665,1343.4615384615386,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,47-1011.03,"Microsoft Project, Autodesk AutoCAD Civil 3D, Autodesk Revit, Mathematics, Oracle Primavera Enterprise Project Portfolio Management, Microsoft Excel, Active Listening, Reading Comprehension, Learning Strategies, Speaking, Writing, Critical Thinking, Microsoft Visio","Monitoring, Active Learning, Autodesk AutoCAD, Microsoft Office software, Microsoft Outlook, Microsoft PowerPoint, Microsoft Windows, Microsoft Word",61.9,Start: Monitoring
38,No,Travel_Rarely,130,Sales,2,2,Marketing,1,1125,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,Y,No,16,3,3,80,0,10,2,3,1,0,0,0,0.3147328,Low Risk,3.0,3675.5,3.0,LOW RISK: Continue standard career development and engagement tracking.,53-3031.00,"Microsoft Excel, Speaking, Reading Comprehension, Writing, Microsoft Office software, Active Listening",Critical Thinking,85.71,Start: Critical Thinking
43,No,Travel_Frequently,1082,Research & Development,27,3,Life Sciences,1,1126,3,Female,83,3,3,Manufacturing Director,1,Married,10820,11535,8,Y,No,11,3,3,80,1,18,1,3,8,7,0,1,0.13516383,Low Risk,2.3333333333333335,1202.2222222222222,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,51-9195.05,"Microsoft Outlook, Monitoring, Microsoft Excel","Critical Thinking, Active Listening",60.0,Start: Critical Thinking
39,Yes,Travel_Frequently,203,Research & Development,2,3,Life Sciences,1,1127,1,Male,84,3,4,Healthcare Representative,4,Divorced,12169,13547,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5,0.8470467,High Risk,3.0,640.4736842105264,2.6666666666666665,HIGH RISK: HR review; retention conversation; career-path and compensation review.,43-4051.00,"Intuit QuickBooks, Writing, Adobe Illustrator, Microsoft Excel, Adobe Creative Cloud software, Monitoring, Active Listening, Critical Thinking, Adobe Photoshop, Microsoft Office software, Apple macOS, Kronos Workforce Timekeeper","Speaking, Reading Comprehension, Microsoft Outlook, Adobe Acrobat, Facebook, Google Docs",66.67,Start: Speaking
40,No,Travel_Rarely,1308,Research & Development,14,3,Medical,1,1128,3,Male,44,2,5,Research Director,3,Single,19626,17544,1,Y,No,14,3,1,80,0,21,2,4,20,7,4,9,0.037779283,Low Risk,2.3333333333333335,934.5714285714286,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,27-2041.00,"Microsoft Word, Learning Strategies, Reading Comprehension, Active Learning, Microsoft Office software, Writing","Active Listening, Critical Thinking, Speaking, Monitoring, Microsoft Excel, Microsoft Outlook, Microsoft PowerPoint",46.15,Start: Active Listening
21,No,Travel_Rarely,984,Research & Development,1,1,Technical Degree,1,1131,4,Female,70,2,1,Research Scientist,2,Single,2070,25326,1,Y,Yes,11,3,3,80,0,2,6,4,2,2,2,2,0.36316133,Low Risk,3.0,690.0,3.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,15-1221.00,"Git, Active Listening, Active Learning, C++, Learning Strategies, Docker, Writing, Critical Thinking, Speaking, Apache Hadoop","Reading Comprehension, Mathematics, Monitoring, Science, Amazon Web Services AWS software, Ansible software, Apache Kafka, Apache Spark, Bash, C, GitHub, Go",45.45,Start: Reading Comprehension
39,No,Non-Travel,439,Research & Development,9,3,Life Sciences,1,1132,3,Male,70,3,2,Laboratory Technician,2,Single,6782,8770,9,Y,No,15,3,3,80,0,9,2,2,5,4,0,3,0.13744435,Low Risk,2.6666666666666665,1130.3333333333333,2.3333333333333335,LOW RISK: Continue standard career development and engagement tracking.,51-9083.00,"Critical Thinking, Microsoft Word, Microsoft Excel, Microsoft Outlook, Reading Comprehension","Monitoring, Microsoft Office software, Microsoft PowerPoint, SAP software",55.56,Start: Monitoring
