EmployeeID,TargetRoleONET,CurrentSkill
1184,43-4051.00,Active Listening
1184,43-4051.00,Intuit QuickBooks
1184,43-4051.00,Adobe Creative Cloud software
1185,51-9083.00,Reading Comprehension
1185,51-9083.00,Monitoring
1185,51-9083.00,Critical Thinking
1185,51-9083.00,Microsoft Office software
1185,51-9083.00,Microsoft Excel
1185,51-9083.00,SAP software
1188,53-3031.00,Microsoft Excel
1188,53-3031.00,Writing
1188,53-3031.00,Microsoft Office software
1188,53-3031.00,Active Listening
1188,53-3031.00,Speaking
1190,41-4012.00,Speaking
1190,41-4012.00,Adobe Creative Cloud software
1190,41-4012.00,Monitoring
1190,41-4012.00,Writing
1190,41-4012.00,Microsoft Outlook
1190,41-4012.00,Microsoft Office software
1190,41-4012.00,Microsoft PowerPoint
1190,41-4012.00,Autodesk AutoCAD
1190,41-4012.00,Critical Thinking
1190,41-4012.00,Microsoft Excel
1191,47-1011.03,Monitoring
1191,47-1011.03,Autodesk AutoCAD
1191,47-1011.03,Autodesk AutoCAD Civil 3D
1191,47-1011.03,Microsoft Word
1191,47-1011.03,Mathematics
1191,47-1011.03,Active Learning
1191,47-1011.03,Reading Comprehension
1191,47-1011.03,Speaking
1191,47-1011.03,Microsoft Windows
1191,47-1011.03,Microsoft Office software
1191,47-1011.03,Learning Strategies
1191,47-1011.03,Microsoft Excel
1191,47-1011.03,Writing
1191,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
1192,51-9083.00,Microsoft Outlook
1192,51-9083.00,Critical Thinking
1192,51-9083.00,Microsoft Office software
1192,51-9083.00,Microsoft Excel
1192,51-9083.00,SAP software
1193,15-1221.00,Active Learning
1193,15-1221.00,C++
1193,15-1221.00,Apache Hadoop
1193,15-1221.00,Mathematics
1193,15-1221.00,GitHub
1193,15-1221.00,Bash
1193,15-1221.00,C
1193,15-1221.00,Writing
1193,15-1221.00,Monitoring
1193,15-1221.00,Speaking
1193,15-1221.00,Apache Kafka
1193,15-1221.00,Active Listening
1193,15-1221.00,Go
1193,15-1221.00,Docker
1193,15-1221.00,Git
1193,15-1221.00,Ansible software
1195,15-1221.00,Critical Thinking
1195,15-1221.00,Amazon Web Services AWS software
1195,15-1221.00,Science
1195,15-1221.00,Docker
1195,15-1221.00,Learning Strategies
1195,15-1221.00,Ansible software
1195,15-1221.00,Mathematics
1195,15-1221.00,GitHub
1195,15-1221.00,Git
1195,15-1221.00,Bash
1195,15-1221.00,Active Learning
1195,15-1221.00,Active Listening
1196,51-9195.05,Microsoft Excel
1196,51-9195.05,Monitoring
1196,51-9195.05,Critical Thinking
1198,51-9083.00,Monitoring
1198,51-9083.00,Microsoft Office software
1198,51-9083.00,Microsoft Excel
1198,51-9083.00,Microsoft PowerPoint
1198,51-9083.00,Reading Comprehension
1198,51-9083.00,SAP software
1200,15-1221.00,Git
1200,15-1221.00,Active Learning
1200,15-1221.00,GitHub
1200,15-1221.00,Bash
1200,15-1221.00,Reading Comprehension
1200,15-1221.00,Active Listening
1200,15-1221.00,Ansible software
1200,15-1221.00,C++
1200,15-1221.00,Science
1200,15-1221.00,Apache Kafka
1201,47-1011.03,Microsoft Project
1201,47-1011.03,Microsoft Outlook
1201,47-1011.03,Autodesk Revit
1201,47-1011.03,Reading Comprehension
1201,47-1011.03,Active Learning
1201,47-1011.03,Critical Thinking
1201,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
1201,47-1011.03,Microsoft Excel
1201,47-1011.03,Microsoft PowerPoint
1201,47-1011.03,Microsoft Word
1201,47-1011.03,Monitoring
1201,47-1011.03,Autodesk AutoCAD Civil 3D
1202,15-1221.00,Reading Comprehension
1202,15-1221.00,Critical Thinking
1202,15-1221.00,Ansible software
1202,15-1221.00,C++
1202,15-1221.00,Monitoring
1202,15-1221.00,Git
1202,15-1221.00,Amazon Web Services AWS software
1202,15-1221.00,Writing
1202,15-1221.00,Go
1202,15-1221.00,Apache Spark
1202,15-1221.00,C
1203,15-1221.00,C++
1203,15-1221.00,Learning Strategies
1203,15-1221.00,Writing
1203,15-1221.00,Go
1203,15-1221.00,Science
1203,15-1221.00,Active Listening
1203,15-1221.00,Speaking
1203,15-1221.00,Mathematics
1203,15-1221.00,Apache Kafka
1203,15-1221.00,Apache Hadoop
1203,15-1221.00,Reading Comprehension
1203,15-1221.00,Active Learning
1203,15-1221.00,Bash
1203,15-1221.00,Apache Spark
1203,15-1221.00,Docker
1203,15-1221.00,C
1203,15-1221.00,Git
1203,15-1221.00,GitHub
1204,47-1011.03,Speaking
1204,47-1011.03,Learning Strategies
1204,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
1204,47-1011.03,Critical Thinking
1204,47-1011.03,Microsoft Project
1204,47-1011.03,Autodesk AutoCAD Civil 3D
1204,47-1011.03,Microsoft Visio
1204,47-1011.03,Reading Comprehension
1204,47-1011.03,Microsoft Outlook
1204,47-1011.03,Microsoft Word
1204,47-1011.03,Mathematics
1204,47-1011.03,Microsoft Office software
1204,47-1011.03,Active Learning
1204,47-1011.03,Active Listening
1206,15-1221.00,Apache Kafka
1206,15-1221.00,Apache Spark
1206,15-1221.00,Speaking
1206,15-1221.00,Learning Strategies
1206,15-1221.00,Docker
1206,15-1221.00,Active Learning
1206,15-1221.00,Active Listening
1206,15-1221.00,Bash
1206,15-1221.00,Reading Comprehension
1206,15-1221.00,Mathematics
1206,15-1221.00,Ansible software
1206,15-1221.00,Apache Hadoop
1207,43-4161.00,Monitoring
1207,43-4161.00,Microsoft Office software
1207,43-4161.00,Microsoft PowerPoint
1207,43-4161.00,Oracle HRIS
1207,43-4161.00,Microsoft Visio
1207,43-4161.00,Applicant tracking software
1207,43-4161.00,Microsoft Excel
1207,43-4161.00,Active Learning
1207,43-4161.00,Microsoft Word
1207,43-4161.00,Google Docs
1207,43-4161.00,Oracle PeopleSoft
1207,43-4161.00,Critical Thinking
1207,43-4161.00,Reading Comprehension
1207,43-4161.00,Speaking
1210,15-1221.00,C++
1210,15-1221.00,Git
1210,15-1221.00,Active Learning
1210,15-1221.00,Apache Spark
1210,15-1221.00,Reading Comprehension
1210,15-1221.00,Bash
1210,15-1221.00,Learning Strategies
1210,15-1221.00,Monitoring
1210,15-1221.00,Amazon Web Services AWS software
1210,15-1221.00,Science
1210,15-1221.00,Docker
1211,53-3031.00,Microsoft Excel
1211,53-3031.00,Critical Thinking
1211,53-3031.00,Writing
1211,53-3031.00,Microsoft Office software
1211,53-3031.00,Reading Comprehension
1212,53-3031.00,Active Listening
1212,53-3031.00,Microsoft Excel
1212,53-3031.00,Speaking
1212,53-3031.00,Writing
1212,53-3031.00,Critical Thinking
1212,53-3031.00,Reading Comprehension
1215,47-1011.03,Active Listening
1215,47-1011.03,Autodesk AutoCAD Civil 3D
1215,47-1011.03,Writing
1215,47-1011.03,Microsoft Outlook
1215,47-1011.03,Active Learning
1215,47-1011.03,Monitoring
1215,47-1011.03,Microsoft Windows
1215,47-1011.03,Microsoft Office software
1215,47-1011.03,Microsoft Visio
1215,47-1011.03,Microsoft Project
1215,47-1011.03,Mathematics
1215,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
1215,47-1011.03,Microsoft Excel
1215,47-1011.03,Speaking
1215,47-1011.03,Autodesk AutoCAD
1216,51-9083.00,Reading Comprehension
1216,51-9083.00,Microsoft Office software
1216,51-9083.00,Microsoft PowerPoint
1216,51-9083.00,Microsoft Outlook
1217,27-2041.00,Microsoft Office software
1217,27-2041.00,Microsoft Excel
1217,27-2041.00,Microsoft Outlook
1217,27-2041.00,Critical Thinking
1217,27-2041.00,Microsoft PowerPoint
1217,27-2041.00,Active Listening
1217,27-2041.00,Learning Strategies
1217,27-2041.00,Monitoring
1217,27-2041.00,Writing
1217,27-2041.00,Speaking
1218,53-3031.00,Reading Comprehension
1218,53-3031.00,Speaking
1218,53-3031.00,Critical Thinking
1218,53-3031.00,Microsoft Excel
1219,51-9083.00,Microsoft Outlook
1219,51-9083.00,Monitoring
1219,51-9083.00,Microsoft Excel
1219,51-9083.00,Microsoft PowerPoint
1219,51-9083.00,Microsoft Word
1219,51-9083.00,Critical Thinking
1220,53-3031.00,Critical Thinking
1220,53-3031.00,Speaking
1220,53-3031.00,Active Listening
1220,53-3031.00,Microsoft Excel
1220,53-3031.00,Reading Comprehension
1221,51-9083.00,SAP software
1221,51-9083.00,Microsoft PowerPoint
1221,51-9083.00,Microsoft Outlook
1221,51-9083.00,Reading Comprehension
1221,51-9083.00,Monitoring
1221,51-9083.00,Microsoft Word
1221,51-9083.00,Microsoft Excel
1224,51-9083.00,Microsoft Office software
1224,51-9083.00,Monitoring
1224,51-9083.00,Microsoft Outlook
1224,51-9083.00,SAP software
1224,51-9083.00,Microsoft PowerPoint
1224,51-9083.00,Critical Thinking
1224,51-9083.00,Microsoft Word
1225,15-1221.00,Science
1225,15-1221.00,Active Listening
1225,15-1221.00,C++
1225,15-1221.00,Apache Kafka
1225,15-1221.00,Bash
1225,15-1221.00,GitHub
1225,15-1221.00,Speaking
1225,15-1221.00,Git
1225,15-1221.00,Go
1225,15-1221.00,C
1225,15-1221.00,Active Learning
1225,15-1221.00,Apache Hadoop
1225,15-1221.00,Ansible software
1226,41-4012.00,Salesforce software
1226,41-4012.00,Monitoring
1226,41-4012.00,Microsoft PowerPoint
1226,41-4012.00,Adobe Illustrator
1226,41-4012.00,Writing
1226,41-4012.00,Reading Comprehension
1226,41-4012.00,Adobe Acrobat
1226,41-4012.00,Apple macOS
1226,41-4012.00,Active Listening
1226,41-4012.00,Speaking
1226,41-4012.00,Microsoft Office software
1226,41-4012.00,Adobe Photoshop
1226,41-4012.00,Active Learning
1226,41-4012.00,Microsoft Excel
1228,51-9195.05,Microsoft Outlook
1228,51-9195.05,Active Listening
1228,51-9195.05,Microsoft Excel
1228,51-9195.05,Critical Thinking
1231,43-4161.00,Microsoft Access
1231,43-4161.00,Microsoft PowerPoint
1231,43-4161.00,Oracle HRIS
1231,43-4161.00,Microsoft SharePoint
1231,43-4161.00,Microsoft Excel
1231,43-4161.00,Critical Thinking
1231,43-4161.00,Active Listening
1231,43-4161.00,Microsoft Office software
1231,43-4161.00,Active Learning
1233,53-3031.00,Microsoft Excel
1233,53-3031.00,Writing
1233,53-3031.00,Reading Comprehension
1233,53-3031.00,Active Listening
1234,51-9083.00,Microsoft Office software
1234,51-9083.00,Microsoft Excel
1234,51-9083.00,Monitoring
1234,51-9083.00,Microsoft Outlook
1235,15-1221.00,Science
1235,15-1221.00,Mathematics
1235,15-1221.00,Critical Thinking
1235,15-1221.00,Bash
1235,15-1221.00,Apache Hadoop
1235,15-1221.00,Active Learning
1235,15-1221.00,Amazon Web Services AWS software
1235,15-1221.00,Ansible software
1235,15-1221.00,Writing
1235,15-1221.00,Git
1235,15-1221.00,Go
1237,51-9195.05,Monitoring
1237,51-9195.05,Critical Thinking
1237,51-9195.05,Microsoft Outlook
1237,51-9195.05,Microsoft Excel
1238,15-1221.00,Speaking
1238,15-1221.00,Git
1238,15-1221.00,C
1238,15-1221.00,Active Listening
1238,15-1221.00,Mathematics
1238,15-1221.00,Amazon Web Services AWS software
1238,15-1221.00,Apache Spark
1238,15-1221.00,C++
1238,15-1221.00,Docker
1238,15-1221.00,Apache Hadoop
1238,15-1221.00,Writing
1238,15-1221.00,GitHub
1238,15-1221.00,Go
1239,53-3031.00,Reading Comprehension
1239,53-3031.00,Active Listening
1239,53-3031.00,Critical Thinking
1239,53-3031.00,Writing
1239,53-3031.00,Speaking
1240,53-3031.00,Critical Thinking
1240,53-3031.00,Writing
1240,53-3031.00,Speaking
1240,53-3031.00,Microsoft Excel
1240,53-3031.00,Active Listening
1241,15-1221.00,GitHub
1241,15-1221.00,Amazon Web Services AWS software
1241,15-1221.00,Science
1241,15-1221.00,C++
1241,15-1221.00,Learning Strategies
1241,15-1221.00,Go
1241,15-1221.00,Active Listening
1241,15-1221.00,Apache Spark
1241,15-1221.00,Critical Thinking
1241,15-1221.00,Docker
1241,15-1221.00,Writing
1241,15-1221.00,Ansible software
1242,27-2041.00,Critical Thinking
1242,27-2041.00,Speaking
1242,27-2041.00,Reading Comprehension
1242,27-2041.00,Microsoft Outlook
1242,27-2041.00,Microsoft Office software
1242,27-2041.00,Microsoft PowerPoint
1242,27-2041.00,Learning Strategies
1242,27-2041.00,Monitoring
1242,27-2041.00,Active Learning
1243,53-3031.00,Reading Comprehension
1243,53-3031.00,Speaking
1243,53-3031.00,Critical Thinking
1243,53-3031.00,Writing
1244,15-1221.00,Critical Thinking
1244,15-1221.00,Apache Spark
1244,15-1221.00,Go
1244,15-1221.00,Writing
1244,15-1221.00,Active Listening
1244,15-1221.00,Ansible software
1244,15-1221.00,Reading Comprehension
1244,15-1221.00,Bash
1244,15-1221.00,C
1244,15-1221.00,Docker
1244,15-1221.00,GitHub
1244,15-1221.00,Amazon Web Services AWS software
1245,51-9195.05,Microsoft Outlook
1245,51-9195.05,Monitoring
1245,51-9195.05,Microsoft Excel
1246,15-1221.00,Writing
1246,15-1221.00,Monitoring
1246,15-1221.00,Apache Hadoop
1246,15-1221.00,Ansible software
1246,15-1221.00,Critical Thinking
1246,15-1221.00,Speaking
1246,15-1221.00,C++
1246,15-1221.00,Learning Strategies
1246,15-1221.00,Amazon Web Services AWS software
1246,15-1221.00,Reading Comprehension
1246,15-1221.00,Active Learning
1246,15-1221.00,C
1246,15-1221.00,Apache Spark
1248,15-1221.00,C
1248,15-1221.00,Writing
1248,15-1221.00,C++
1248,15-1221.00,Docker
1248,15-1221.00,Ansible software
1248,15-1221.00,Active Listening
1248,15-1221.00,Apache Hadoop
1248,15-1221.00,Active Learning
1248,15-1221.00,Apache Kafka
1248,15-1221.00,Git
1248,15-1221.00,Mathematics
1248,15-1221.00,Apache Spark
1249,15-1221.00,Critical Thinking
1249,15-1221.00,Science
1249,15-1221.00,Learning Strategies
1249,15-1221.00,Ansible software
1249,15-1221.00,GitHub
1249,15-1221.00,Git
1249,15-1221.00,Apache Spark
1249,15-1221.00,Amazon Web Services AWS software
1249,15-1221.00,C++
1249,15-1221.00,Docker
1249,15-1221.00,Go
1249,15-1221.00,Apache Hadoop
1249,15-1221.00,Reading Comprehension
1249,15-1221.00,Active Listening
1250,27-2041.00,Microsoft PowerPoint
1250,27-2041.00,Critical Thinking
1250,27-2041.00,Microsoft Outlook
1250,27-2041.00,Speaking
1250,27-2041.00,Active Learning
1250,27-2041.00,Learning Strategies
1250,27-2041.00,Active Listening
1251,43-4051.00,Adobe Creative Cloud software
1251,43-4051.00,Microsoft Excel
1251,43-4051.00,Microsoft Office software
1251,43-4051.00,Adobe Acrobat
1251,43-4051.00,Apple macOS
1251,43-4051.00,Microsoft Outlook
1251,43-4051.00,Google Docs
1251,43-4051.00,Adobe Illustrator
1251,43-4051.00,Reading Comprehension
1251,43-4051.00,Writing
1251,43-4051.00,Speaking
1251,43-4051.00,Facebook
1251,43-4051.00,Kronos Workforce Timekeeper
1251,43-4051.00,Active Listening
1251,43-4051.00,Adobe Photoshop
1252,43-4051.00,Active Listening
1252,43-4051.00,Adobe Creative Cloud software
1252,43-4051.00,Facebook
1252,43-4051.00,Intuit QuickBooks
1252,43-4051.00,Adobe Photoshop
1252,43-4051.00,Writing
1252,43-4051.00,Monitoring
1252,43-4051.00,Microsoft Office software
1252,43-4051.00,Critical Thinking
1254,53-3031.00,Active Listening
1254,53-3031.00,Reading Comprehension
1254,53-3031.00,Writing
1254,53-3031.00,Microsoft Excel
1255,27-2041.00,Active Learning
1255,27-2041.00,Learning Strategies
1255,27-2041.00,Microsoft Excel
1255,27-2041.00,Reading Comprehension
1255,27-2041.00,Microsoft PowerPoint
1255,27-2041.00,Microsoft Outlook
1256,47-1011.03,Microsoft Word
1256,47-1011.03,Autodesk AutoCAD Civil 3D
1256,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
1256,47-1011.03,Writing
1256,47-1011.03,Active Listening
1256,47-1011.03,Microsoft Excel
1256,47-1011.03,Monitoring
1256,47-1011.03,Microsoft Outlook
1256,47-1011.03,Critical Thinking
1256,47-1011.03,Mathematics
1256,47-1011.03,Microsoft Office software
1256,47-1011.03,Microsoft Project
1256,47-1011.03,Microsoft Windows
1256,47-1011.03,Microsoft PowerPoint
1256,47-1011.03,Microsoft Visio
1256,47-1011.03,Autodesk Revit
1257,15-1221.00,C
1257,15-1221.00,Reading Comprehension
1257,15-1221.00,Apache Kafka
1257,15-1221.00,Mathematics
1257,15-1221.00,Docker
1257,15-1221.00,Bash
1257,15-1221.00,Speaking
1257,15-1221.00,Monitoring
1257,15-1221.00,Go
1257,15-1221.00,Writing
1257,15-1221.00,Apache Spark
1258,51-9083.00,Reading Comprehension
1258,51-9083.00,Microsoft PowerPoint
1258,51-9083.00,Critical Thinking
1258,51-9083.00,SAP software
1258,51-9083.00,Microsoft Word
1258,51-9083.00,Microsoft Outlook
1259,15-1221.00,Monitoring
1259,15-1221.00,Reading Comprehension
1259,15-1221.00,Amazon Web Services AWS software
1259,15-1221.00,Apache Hadoop
1259,15-1221.00,Speaking
1259,15-1221.00,Learning Strategies
1259,15-1221.00,C++
1259,15-1221.00,Science
1259,15-1221.00,Apache Kafka
1259,15-1221.00,Docker
1259,15-1221.00,GitHub
1259,15-1221.00,Writing
1260,43-4051.00,Adobe Acrobat
1260,43-4051.00,Critical Thinking
1260,43-4051.00,Microsoft Outlook
1260,43-4051.00,Google Docs
1260,43-4051.00,Kronos Workforce Timekeeper
1260,43-4051.00,Adobe Illustrator
1260,43-4051.00,Active Listening
1260,43-4051.00,Microsoft Excel
1260,43-4051.00,Adobe Creative Cloud software
1260,43-4051.00,Speaking
1260,43-4051.00,Intuit QuickBooks
1260,43-4051.00,Reading Comprehension
1263,27-2041.00,Learning Strategies
1263,27-2041.00,Microsoft Word
1263,27-2041.00,Writing
1263,27-2041.00,Active Listening
1263,27-2041.00,Microsoft PowerPoint
1263,27-2041.00,Reading Comprehension
1263,27-2041.00,Speaking
1263,27-2041.00,Critical Thinking
1263,27-2041.00,Monitoring
1264,27-2041.00,Microsoft Word
1264,27-2041.00,Microsoft Outlook
1264,27-2041.00,Microsoft Excel
1264,27-2041.00,Reading Comprehension
1264,27-2041.00,Active Listening
1264,27-2041.00,Active Learning
1265,15-1221.00,Ansible software
1265,15-1221.00,Writing
1265,15-1221.00,Critical Thinking
1265,15-1221.00,Bash
1265,15-1221.00,Mathematics
1265,15-1221.00,Speaking
1265,15-1221.00,Science
1265,15-1221.00,Apache Spark
1265,15-1221.00,Git
1265,15-1221.00,C
1265,15-1221.00,Active Learning
1265,15-1221.00,Active Listening
1265,15-1221.00,Reading Comprehension
1267,47-1011.03,Writing
1267,47-1011.03,Learning Strategies
1267,47-1011.03,Speaking
1267,47-1011.03,Microsoft Office software
1267,47-1011.03,Autodesk AutoCAD Civil 3D
1267,47-1011.03,Microsoft Word
1267,47-1011.03,Microsoft Windows
1267,47-1011.03,Microsoft Excel
1267,47-1011.03,Reading Comprehension
1267,47-1011.03,Active Listening
1268,53-3031.00,Critical Thinking
1268,53-3031.00,Speaking
1268,53-3031.00,Active Listening
1268,53-3031.00,Reading Comprehension
1268,53-3031.00,Writing
1269,15-1221.00,Learning Strategies
1269,15-1221.00,Apache Hadoop
1269,15-1221.00,Ansible software
1269,15-1221.00,C
1269,15-1221.00,Science
1269,15-1221.00,Git
1269,15-1221.00,Docker
1269,15-1221.00,Mathematics
1269,15-1221.00,Monitoring
1269,15-1221.00,GitHub
1269,15-1221.00,Amazon Web Services AWS software
1269,15-1221.00,Critical Thinking
1269,15-1221.00,Bash
1270,15-1221.00,Reading Comprehension
1270,15-1221.00,Active Learning
1270,15-1221.00,Monitoring
1270,15-1221.00,Science
1270,15-1221.00,Speaking
1270,15-1221.00,Learning Strategies
1270,15-1221.00,Critical Thinking
1270,15-1221.00,Docker
1270,15-1221.00,GitHub
1270,15-1221.00,Writing
1270,15-1221.00,Apache Hadoop
1270,15-1221.00,Apache Spark
1270,15-1221.00,C++
1270,15-1221.00,C
1270,15-1221.00,Git
1270,15-1221.00,Ansible software
1270,15-1221.00,Apache Kafka
1270,15-1221.00,Bash
1273,41-4012.00,Adobe Illustrator
1273,41-4012.00,Monitoring
1273,41-4012.00,Apple macOS
1273,41-4012.00,Adobe InDesign
1273,41-4012.00,Writing
1273,41-4012.00,Autodesk AutoCAD
1273,41-4012.00,Microsoft PowerPoint
1273,41-4012.00,Salesforce software
1273,41-4012.00,Microsoft Outlook
1273,41-4012.00,Adobe Acrobat
1273,41-4012.00,Adobe Photoshop
1273,41-4012.00,Speaking
1273,41-4012.00,Reading Comprehension
1273,41-4012.00,Microsoft Office software
1273,41-4012.00,Adobe Creative Cloud software
1275,15-1221.00,Ansible software
1275,15-1221.00,GitHub
1275,15-1221.00,Science
1275,15-1221.00,Go
1275,15-1221.00,Active Learning
1275,15-1221.00,Amazon Web Services AWS software
1275,15-1221.00,C++
1275,15-1221.00,Apache Spark
1275,15-1221.00,Writing
1275,15-1221.00,Bash
1275,15-1221.00,Speaking
1275,15-1221.00,Mathematics
1277,47-1011.03,Microsoft PowerPoint
1277,47-1011.03,Learning Strategies
1277,47-1011.03,Microsoft Visio
1277,47-1011.03,Mathematics
1277,47-1011.03,Microsoft Office software
1277,47-1011.03,Microsoft Windows
1277,47-1011.03,Oracle Primavera Enterprise Project Portfolio Management
1277,47-1011.03,Writing
1277,47-1011.03,Autodesk Revit
1277,47-1011.03,Microsoft Outlook
1277,47-1011.03,Speaking
1277,47-1011.03,Autodesk AutoCAD
1277,47-1011.03,Active Learning
1277,47-1011.03,Autodesk AutoCAD Civil 3D
1277,47-1011.03,Microsoft Project
1278,43-4051.00,Speaking
1278,43-4051.00,Critical Thinking
1278,43-4051.00,Adobe Illustrator
1278,43-4051.00,Google Docs
1278,43-4051.00,Reading Comprehension
